displayName,formattedAddress,lat,lng,types,rating,userRatingCount,id,city,main_category
Maa Sha Allah Pakwan Center,"XJ2R+J3G, Unnamed Road, Shikarpur, Sindh, Pakistan",27.9515609,68.6402111,restaurant,3.9,9.0,ChIJ_W4S0cQ7NDkRc6CdAasd81g,Shikarpur,restaurants
Ali Baba Restaurant With Marri Baloch,"WJMX+8RW Ali Baba, Shikarpur, Sindh, Pakistan",27.9333701,68.6495899,restaurant,5.0,1.0,ChIJjUN7KAA7NDkRXDLp6aWgEs0,Shikarpur,restaurants
Shandar Restaurant,"WMC5+M5, Goth Jano Sharif, Shikarpur, Sindh, Pakistan",27.9217013,68.6579174,restaurant,4.3,4.0,ChIJKz_BNPc7NDkR0q2d9-CksuA,Shikarpur,restaurants
Al Madina Hotel & Restaurant,"XJ9R+65W, By pass jacabad road, Shikarpur, Sindh, Pakistan",27.9681084,68.6404525,restaurant,3.8,4.0,ChIJTVXq_js7NDkRMhtePjo0MJE,Shikarpur,restaurants
Khoso Hotel,"XJ3R+4CQ, Unnamed Road, Mirani Muhalla Shikarpur, Sindh, Pakistan",27.95284,68.6411207,restaurant,3.6,10.0,ChIJBfqbqvk7NDkRR7D1capQc1A,Shikarpur,restaurants
Masha Allah Sindhri Hotel,"WMF4+R87, Unnamed Road, Shikarpur, Sindh, Pakistan",27.9245446,68.6557991,restaurant,3.5,58.0,ChIJydRCLRk7NDkRLozw6d4w2T4,Shikarpur,restaurants
Karachi Student Biryani,"XJ2P+8CW, Shikarpur, Sindh, Pakistan",27.9509552,68.6360701,restaurant,5.0,1.0,ChIJcYoIoY07NDkRZySFsYR4lOE,Shikarpur,restaurants
Khilji Nihari,"XJ2P+8CW, Shikarpur, Sindh, Pakistan",27.9508566,68.6360893,restaurant,3.5,6.0,ChIJ23duJ0Q7NDkRMOt5BYNGTaM,Shikarpur,restaurants
Sunny pump,"WMM2+F55, Foujdari Rd, Shikarpur, Sindh, Pakistan",27.9336432,68.6504702,restaurant,3.8,17.0,ChIJdXYxcbQ7NDkRP2hW89KaEEo,Shikarpur,restaurants
Magar Bar B Q And Tika Boti,"WJXM+RCR Pilaza Cinema, near Latifabad mohallah, Shikarpur, Sindh, Pakistan",27.949609100000004,68.6335237,restaurant,4.0,1.0,ChIJg0S5tvg7NDkRdwgfaS21iSQ,Shikarpur,restaurants
Al Shabaz Restaurant and BBQ,"QF62+G8G, N-105, Madeji, Shikarpur, Sindh, Pakistan",27.761321,68.45082649999999,restaurant,3.9,18.0,ChIJWbzw3-5LNDkRyU50bjhbw94,Shikarpur,restaurants
Papu restaurant (پپو جو هوٽل),"Haji Moula Bux Building, Circular Rd, Shikarpur, Sindh, Pakistan",27.9548621,68.6378536,,4.5,2.0,ChIJM7eOOf07NDkR2PznMnGzw-A,Shikarpur,restaurants
Halwa Puri,"XJ4Q+835, Shikarpur, Sindh, Pakistan",27.9557555,68.6377293,breakfast_restaurant,2.5,2.0,ChIJddnIaVM7NDkRBnLHdYvNu-8,Shikarpur,restaurants
Sunny Hotel,"WMM2+69W, N-65, Shikarpur, Sindh, Pakistan",27.9331007,68.65096179999999,restaurant,3.5,76.0,ChIJybuTbrM7NDkRhC_CiOcdFFw,Shikarpur,restaurants
Rahooja Cafe,"WJXM+R5X, Shikarpur, Sindh, Pakistan",27.9496048,68.6329928,restaurant,3.2,5.0,ChIJa9IP1z07NDkRvHGXqpmQf00,Shikarpur,restaurants
Highway Restaurant,"RHCX+4H4, Garhi Yasin, Shikarpur, Sindh, Pakistan",27.8202514,68.59894729999999,restaurant,3.8,6.0,ChIJS9HBShg3NDkRS1pt85LlZv0,Shikarpur,restaurants
Cafe Junejo Restaurant,"RH79+XXP, Mirzapur, Shikarpur, Sindh, Pakistan",27.8149521,68.5699466,restaurant,4.7,3.0,ChIJFxPkstQ3NDkR-U_FAfhrOuo,Shikarpur,restaurants
Rakhi hotel,"XJ4Q+R59, near Anjali petrol pump, Shikarpur, Sindh, Pakistan",27.957039700000003,68.637993,restaurant,,,ChIJu4AjWAA7NDkR6pKT_lVo-uk,Shikarpur,restaurants
Bhitai Restaurant,"XJ2V+XVJ, Station Rd, near bilali eid gah, Shikarpur, Sindh 78100, Pakistan",27.9524566,68.6446512,indian_restaurant,,,ChIJlYeWVAQ7NDkRoruJY_K3VMQ,Shikarpur,restaurants
Shiree Shyam dhaba,"XJ4Q+R59, Shikarpur, Sindh, Pakistan",27.957039700000003,68.637993,vegetarian_restaurant,,,ChIJ8cAKaAA7NDkRNRGyMk8mf4k,Shikarpur,restaurants
Ali Abbas Hotel,"WMJ2+WGF, Foujdari Rd, Shikarpur, Sindh, Pakistan",27.9323215,68.6512846,restaurant,3.0,1.0,ChIJi-kSZ0U7NDkRPZKc_m82C7A,Shikarpur,restaurants
Mehfooz,"XJ4Q+R59, Shikarpur, Sindh, Pakistan",27.957039700000003,68.637993,restaurant,1.0,1.0,ChIJ4--Kd9s7NDkR41qSCDE5tDg,Shikarpur,restaurants
Mr chips,"Hathi gate, Hathi, dar, Shikarpur, Sindh, Pakistan",27.9559019,68.63765649999999,fast_food_restaurant,,,ChIJZVgX9iE7NDkRUQl1uQ4gzlc,Shikarpur,restaurants
Burger Bacha,"Bacha Burger Station road, Station, road, jahaz chowk Shikarpur, Sindh 78100, Pakistan",27.9514582,68.64061989999999,fast_food_restaurant,,,ChIJGYd2lZ07NDkRqeLKwNHtokM,Shikarpur,restaurants
UMAR JAAN KHANZADA RESTAURANT,"WG8C+8W7, Garhi Yasin, Shikarpur, Sindh, Pakistan",27.9157996,68.5222888,restaurant,5.0,2.0,ChIJrVAvTTlHNDkRr4wSlzEOtf0,Shikarpur,restaurants
Dharma's french fries,"Government Girls School Lakhidar, Shikarpur, Sindh, Pakistan",27.9499545,68.6362625,fast_food_restaurant,3.5,4.0,ChIJ-dw2Zmk7NDkRl5AmJ5VvSz0,Shikarpur,restaurants
Darbar hotel (دربار هوٽل),"WM95+VHV, Sukkur - Jacobabad Hwy, Shikarpur, Sindh, Pakistan",27.9197437,68.6589302,restaurant,3.3,8.0,ChIJt0NXInU7NDkRpNY8eIILXW8,Shikarpur,restaurants
Bismillah Restaurant,"RPV5+PJ4, Shikarpur Hwy, Shikarpur, Sindh, Pakistan",27.844252,68.70907249999999,restaurant,3.7,29.0,ChIJ36E-BAsxNDkRhwibwNT5jYA,Shikarpur,restaurants
Al Habib Restaurant,"XR74+987, Rustam, Shikarpur, Sindh, Pakistan",27.9634148,68.8057839,restaurant,4.7,9.0,ChIJWbLHN2AlNDkRruz-PDvggqs,Shikarpur,restaurants
Sindhri Restaurant Sukkur Sindh,"Main Shikarpur Road, Sukkur, Sindh, Pakistan",27.7384751,68.8152185,restaurant,4.3,7010.0,ChIJQ7LqQFQrNDkR4369R06EFec,Shikarpur,restaurants
Shikarpur bakers sweet & general store,"Station Rd, near bilali eid gah, Shikarpur, Sindh 78100, Pakistan",27.9524331,68.6446017,bakery,3.8,256.0,ChIJPUQk4787NDkRL9ugHpdSPXM,Shikarpur,restaurants
Bar BQ,"XJ2P+7C9 شہر بس اڈہ،, Circular Rd, Shikarpur, Sindh, Pakistan",27.9506633,68.6361138,bar,4.5,2.0,ChIJ0SFzxlo7NDkRW2ZUS-vbTdU,Shikarpur,restaurants
Chicken shop rustam Chowk shikarpure,"Rustam Chowk, Shikarpur, Sindh, Pakistan",27.9556165,68.6393834,restaurant,5.0,1.0,ChIJ4XeNPO47NDkRgH2eYeIB2HE,Shikarpur,restaurants
"Fazal Khyber Shinwari Tikka, Taxila","Main GT Road, Peshawar-Rawalpindi Rd, opposite Timber Market, Punjab, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7311061,72.8038704,restaurant,4.2,1323.0,ChIJ58Gd-q-m3zgRR4pICZ5mYro,Taxila,restaurants
Bismillah Hotel,"Amir Afzal Market, PQQR+WGW, GT Rd, Jamilabad, Nawababad, Jamilabad, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7398532,72.7913221,restaurant,4.5,3959.0,ChIJq8OGo7qm3zgRBYwFlAfv4Rc,Taxila,restaurants
Shah G Restaurant Taxila,"Faisal Shaheed Rd PRX4+V43 Barri Phatak, Bazar, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7496269,72.8052896,restaurant,5.0,23.0,ChIJFUyLzB-k3zgRlo8ujdULWe8,Taxila,restaurants
Bismillah Hotel Restaurant,"Faisal Shaheed Rd, PRW3+3JF, Taxila Bazar, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7451768,72.8040544,restaurant,4.2,131.0,ChIJ35ryYKem3zgRi5WnfMeCarc,Taxila,restaurants
The Best Fast Food & BBQ Restaurant,"QR99+QMP, Canal Link Road, Taxila, Rawalpindi, Punjab, Pakistan",33.7694651,72.8192021,restaurant,3.9,461.0,ChIJCVhE0zOk3zgR7h3GcXd9vGk,Taxila,restaurants
Pak Tabarak Restaurant,"PRV9+96P, Bhir Mound City Walls, Taxila, Rawalpindi, Punjab, Pakistan",33.7434571,72.81808989999999,restaurant,3.9,366.0,ChIJZbJGD-ml3zgRzHYnBsA0l5M,Taxila,restaurants
Dreamland Resturant Taxila,"N-125, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7344444,72.8169444,restaurant,3.9,1007.0,ChIJwfleewik3zgR4HVN-kmxpcw,Taxila,restaurants
Chinese Mess,"HMC Colony, Taxila, Rawalpindi, Punjab, Pakistan",33.7729375,72.81406249999999,restaurant,4.4,113.0,ChIJMX8kCS2k3zgRikqk2Aoqvh0,Taxila,restaurants
Kabli Mohmand Hotel kalakhan Taxila,"Khala khan, Grand Trunk Rd, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7173466,72.806511,restaurant,4.0,772.0,ChIJqUOo_YWj3zgRY3SDXefgJ_M,Taxila,restaurants
Mafooz Hotel,"Canal Link Road Taxila, HMC Colony, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7727296,72.8185752,restaurant,4.4,63.0,ChIJO1o0UTKk3zgRO9uIS7tLMXI,Taxila,restaurants
Chefs & Pulao Station,"PQRP+JMP, Grand Trunk Rd, Jamilabad Nawababad, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.741489099999995,72.7869566,fast_food_restaurant,4.9,81.0,ChIJ79LGUACn3zgRTD9ca89a8c0,Taxila,restaurants
Purana Shinwari Resturant,"PQQV+J87, Grand Trunk Rd, Taxila, Rawalpindi, Punjab, Pakistan",33.7390427,72.7933019,restaurant,4.2,28.0,ChIJbdyNfPWn3zgRMr5xlZwJeMQ,Taxila,restaurants
Bismilah Refreshment Point,"PRM8+2C7, Taxila, Rawalpindi, Punjab, Pakistan",33.7325463,72.8160541,restaurant,4.3,56.0,ChIJi8BW8Yml3zgRNWb83NUhJms,Taxila,restaurants
Pakistan Restaurant,"PRV9+738, Taxila, Rawalpindi, Punjab, Pakistan",33.7431503,72.81770569999999,restaurant,4.1,132.0,ChIJEwl3IBCk3zgR92IuNSjZhE0,Taxila,restaurants
Star Foods Pulao Kabab,"Rawalpindi, Syed Sagheer Hussain Shah Rd, Taxila, Rawalpindi, Punjab, Pakistan",33.7301106,72.8119696,restaurant,3.9,335.0,ChIJpaPSPOij3zgRVGHDhgrndPA,Taxila,restaurants
Bismillah Punjab Hazara Hotel,"Main Museum, Bhir Mound City Walls, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7411837,72.8187409,restaurant,4.2,216.0,ChIJ8xNUw6Cl3zgRQDhB8HCa0Bc,Taxila,restaurants
Taste House,"Rehber coluny gate, QRC9+9M7, 2, Taxila, Rawalpindi, Punjab 10047, Pakistan",33.7709031,72.8191702,fast_food_restaurant,4.3,44.0,ChIJ56Ipmtil3zgRROQSKgkbB1o,Taxila,restaurants
One Bite Pizza - Wah Taxila,"First floor, Timber market, Grand Trunk Rd, Taxila, Cantt, Punjab 47070, Pakistan",33.7310656,72.80450909999999,pizza_restaurant,4.7,68.0,ChIJBeCSXBCl3zgRMkFMSbJfSyk,Taxila,restaurants
Lasagnaio Restaurant,"Street No 10 HMC Rd, Model Town Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7592346,72.8078926,restaurant,5.0,4.0,ChIJqUyLtP6l3zgR5WlCWvVpKj0,Taxila,restaurants
Nawab Pizza Experts,"Nawab Pizza Experts, Mir Tariq Arcade, Museum Road, Cantt, Taxila, Rawalpindi, Punjab 47070, Pakistan",33.7409873,72.8182241,restaurant,4.7,62.0,ChIJqwte6Ral3zgRgdep_EtYAxQ,Taxila,restaurants
Lahori Restaurant,"QR99+RMP, Taxila, Rawalpindi, Punjab, Pakistan",33.7697055,72.81921849999999,breakfast_restaurant,4.1,20.0,ChIJEdR27fal3zgRDhk0-PkQbUM,Taxila,restaurants
Al Khair Koyla Karahi,"PQRQ+5RM, near bismillah restaurent, Jamilabad, Wah Cantt, Rawalpindi, Punjab, Pakistan",33.7401646,72.7904209,restaurant,4.3,160.0,ChIJ7R4K2yOn3zgRy4CjHNQhOk8,Taxila,restaurants
City guest house,"ایچ ایم سی روڈ گدوال پلازہ نزد کرسچن ہسپتال 13, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7437301,72.80424289999999,restaurant,5.0,3.0,ChIJtw06Jyen3zgRUituk8HMmkI,Taxila,restaurants
Mashallah Peshaweri Kabab,"PQPX+XXH, HMC Rd, Taxila, Rawalpindi, Punjab, Pakistan",33.7374298,72.79997809999999,restaurant,4.3,193.0,ChIJb4UCSHen3zgRC8jQa-Hf0Wk,Taxila,restaurants
Keyani Restaurant Aslam Market,"Aslam Market, Quaid Ave, Wah Cantt, Rawalpindi, Punjab, Pakistan",33.7644212,72.7679723,restaurant,3.9,2509.0,ChIJLQ_V5_mm3zgRy5LKpUidIO4,Taxila,restaurants
Madina Hotel and restaurant,"AH2, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7225671,72.80630219999999,restaurant,4.7,3.0,ChIJ41pd8UCj3zgR91t29aDTTZw,Taxila,restaurants
The Cafe Club,"Fayyaz Shaheed Workers’ Club, Heavy Industries Taxila, Allama Iqbal Ave, Rawalpindi, Punjab, Pakistan",33.7338461,72.8298672,fast_food_restaurant,3.7,34.0,ChIJf01EiuWj3zgRkC8cXOgQkDI,Taxila,restaurants
SARDAR HAZARA Restaurant Taxila,"PR3F+R7V, Grand Trunk Rd, Multi Gardens B-17, Islamabad, Rawalpindi, Islamabad Capital Territory, Pakistan",33.7046095,72.82318649999999,restaurant,4.3,3.0,ChIJf90UITKj3zgRAZmA-lhEu1Q,Taxila,restaurants
Malangi Hotel taxila chowk,"Chowk Sara-e-Kala، Grand Trunk Rd, Taxila, Rawalpindi, Punjab, Pakistan",33.7352751,72.8033646,restaurant,4.0,90.0,ChIJf7g7I6mm3zgRT4tUKpRXYQ8,Taxila,restaurants
Nawazish Khan Cafe and Food Corner,"QR5G+JMQ, Taxila, Rawalpindi, Punjab, Pakistan",33.7590808,72.8267213,restaurant,4.0,114.0,ChIJNdT1aT-k3zgRU_B5_1NSOuk,Taxila,restaurants
Barbecue Castle,"PRMF+J4M, Allama Iqbal Ave, Taxila, Rawalpindi, Punjab, Pakistan",33.7340818,72.8228099,barbecue_restaurant,3.8,18.0,ChIJxbGnyaSl3zgRVYOe-XH6hfE,Taxila,restaurants
Foodies Kitchen,"HMC Rd, Model Town Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7592346,72.8078926,restaurant,5.0,1.0,ChIJEwLZ2ZCl3zgRxAg0whRm4hg,Taxila,restaurants
Dil Pasand Shopping,"PRX4+HVC, Taxila, Rawalpindi, Punjab, Pakistan",33.7489418,72.80713779999999,restaurant,5.0,10.0,ChIJyVNu12Cl3zgRiCvzuv54Vsg,Taxila,restaurants
Peshawari restaurant,"main gate, UET - HMC Link Rd, Taxila, Rawalpindi, Punjab, Pakistan",33.7592121,72.8268738,restaurant,5.0,2.0,ChIJ0wWLeQCl3zgRIPIpUa_zDGo,Taxila,restaurants
پرانا شنواری ریسٹورنٹ,"PRF4+X4R, Grand Trunk Rd, Taxila, Rawalpindi, Punjab, Pakistan",33.7249887,72.8052778,restaurant,4.4,5.0,ChIJb1pwDxyj3zgRh_wFF2r7KF4,Taxila,restaurants
Babu Chat Palace,"PQPX+W5H, Sarai Khola Taxila, Rawalpindi, Punjab, Pakistan",33.7373231,72.79799249999999,fast_food_restaurant,4.3,11.0,ChIJh3-h1q6m3zgRoEoUzmn6-KE,Taxila,restaurants
MustaQeem Chiken Haleem And Murg Chany,"no 4, Timber Market, near HIT gate, cantt, Taxila, Rawalpindi, Punjab, Pakistan",33.732698899999995,72.8156051,restaurant,4.5,33.0,ChIJc50Rqdal3zgRrWgeRXtKw_w,Taxila,restaurants
Shoaib Bhally Shop,"PRX4+FXX, Taxila, Rawalpindi, Punjab, Pakistan",33.7487458,72.8074733,restaurant,4.5,16.0,ChIJZzy4ySOl3zgRTSFAEaXZO2w,Taxila,restaurants
New Al-Madina Restaurant,"GT Rd, PRP2+C27, Sarai Kala Chowk, Sarai Khola Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7360444,72.8000427,restaurant,3.8,6.0,ChIJlYIaaamm3zgROKXd4eu-O_I,Taxila,restaurants
کوئٹہ ماشاءاللہ ریسٹورنٹ,"PRM3+WHP, Taxila, Rawalpindi, Punjab, Pakistan",33.7347522,72.8041377,restaurant,5.0,1.0,ChIJC7kKOQCn3zgRN0z7LaD60B4,Taxila,restaurants
Pak Khyber Shinwari Margalla,"Grand Trunk Rd, Sangjani, Sangjani, Islamabad, Rawalpindi, Islamabad Capital Territory, Pakistan",33.7016875,72.8269375,restaurant,4.2,940.0,ChIJYwtWF3mj3zgR7TQZs3IGzAs,Taxila,restaurants
Abbottabad Hazara Resturant Jandial,"QR6J+VCP, Taxila, Rawalpindi, Punjab, Pakistan",33.7622001,72.8310849,restaurant,4.3,16.0,ChIJe2kugIyl3zgRwJ13ZDPnV5o,Taxila,restaurants
NFC THE PIZZA EXPERT,"PQPX+JGH, Thatha Khalil Rd, Sarai Khola Taxila, Rawalpindi, Punjab, Pakistan",33.736571399999995,72.7988539,fast_food_restaurant,4.0,205.0,ChIJDxXNcSOn3zgRdds-qaEf7OI,Taxila,restaurants
TasteeZ UET Branch,"Computer science Department, UET Taxila University of Engineering and technology, Taxila, Gangu Bahadur, Rawalpindi, Punjab, Pakistan",33.7606399,72.8259937,fast_food_restaurant,4.0,21.0,ChIJe3kv2Z6l3zgRwsPwnFw6YqQ,Taxila,restaurants
Karachi Food Corner,"Heavy Industries Taxila, Taxila, Rawalpindi, Punjab, Pakistan",33.7352902,72.8232676,restaurant,3.8,10.0,ChIJDxsvj5mj3zgRJghnMySoA5c,Taxila,restaurants
Bahadur khan Balochi Sajji house,"PRP2+FJM, Taxila, Rawalpindi, Punjab, Pakistan",33.7362128,72.8015503,restaurant,4.0,5.0,ChIJVxqYaHKn3zgRWjqV9aw60yU,Taxila,restaurants
Javed Hotel,"PRM3+6W5, Taxila, Rawalpindi, Punjab, Pakistan",33.7330154,72.8048446,restaurant,5.0,1.0,ChIJFzYLvpyl3zgRRGZXjy-kpPw,Taxila,restaurants
CRISPY BITES,"UET, Khanpur Road, opposite Gate 1, Taxila, Rawalpindi, Punjab 47050, Pakistan",33.7592797,72.8271357,restaurant,5.0,1.0,ChIJHRc-gByl3zgR5LMEHQ2mceI,Taxila,restaurants
Al Hadi Hotel,"PQQX+59X Alhadi plaza, Gulistan Colony, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.737998,72.7984882,restaurant,3.8,22.0,ChIJMRK0YnGn3zgRFCEDEeA-drM,Taxila,restaurants
Qaim biryani and chat center.,"PRX3+GWJ, Taxila, Rawalpindi, Punjab, Pakistan",33.748842,72.804768,restaurant,4.1,16.0,ChIJPVjLRx6l3zgRpKLsVhhPMJM,Taxila,restaurants
Pak Kashmir Hotel,"UET, Link Road, Taxila, Rawalpindi, Punjab, Pakistan",33.7693905,72.8191387,restaurant,4.3,11.0,ChIJt635qLel3zgRa1WqxmVjE7o,Taxila,restaurants
Musafir Shah Fish Center,"QR44+4HM, Taxila, Rawalpindi, Punjab, Pakistan",33.755341099999995,72.8064086,restaurant,3.9,13.0,ChIJw5o39yCk3zgRtmajrcCozdQ,Taxila,restaurants
Sufi Hotel,"Govt. High school, Taxila, Rawalpindi, Punjab, Pakistan",33.7378191,72.80033089999999,restaurant,5.0,2.0,ChIJ90HVncSn3zgRe00X7v3YbeU,Taxila,restaurants
Shiekh Tikka House,"QQ76+3R8, Quaid Ave, Wah, Rawalpindi, Punjab, Pakistan",33.7626667,72.7620639,restaurant,4.2,415.0,ChIJx3LDpf6m3zgRDNjmSPXFgIo,Taxila,restaurants
Qaiser foods,"PRWQ+GV9 Qaiser foods, Taxila, Rawalpindi, Punjab, Pakistan",33.7462826,72.8397317,restaurant,5.0,1.0,ChIJjc0LyTWl3zgRGFxWKn2-bhA,Taxila,restaurants
Pakistan shinwari Hotel,"QR55+P46, HMC Rd, Taxila, Rawalpindi, Punjab, Pakistan",33.759483900000006,72.807644,restaurant,4.0,1.0,ChIJ8wMrQgCl3zgRYwp5tza6ksU,Taxila,restaurants
Qureshi Nan Shop,"PRX5+W8R, Jeevan Rd, Taxila, Rawalpindi, Punjab, Pakistan",33.7502492,72.80807020000002,restaurant,4.3,3.0,ChIJq7Jh4_yl3zgRjK-LfXxW0yo,Taxila,restaurants
Royalson Hotel & Restaurant Taxila,"PRM2+QXR, Grand Trunk Rd, Sarai Khola Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7344927,72.80279279999999,hotel,4.0,1872.0,ChIJ5eQjP6qm3zgRcNDLdMzj7PM,Taxila,restaurants
Nawab Pizza Experts & Fast Food,"QR55+P25, HMC Rd, near PSO Pump Nehar Stop, Taxila, Rawalpindi, Punjab, Pakistan",33.7592549,72.8076006,pizza_restaurant,3.9,36.0,ChIJ3eMA07in3zgRW4ujcCVc8VM,Taxila,restaurants
Safari 99,"Safari 99, Jaulian, Haripur Jaulian, Haripur, Khyber Pakhtunkhwa 22651, Pakistan",33.7732583,72.87018210000001,restaurant,4.6,321.0,ChIJ1-N6Sral3zgR8AgQstLuhV0,Taxila,restaurants
Keyani Restaurant Gt Road,"QQ35+HR2, New City Wah Cantt, Wah, Rawalpindi, Punjab 47040, Pakistan",33.753964,72.75916529999999,restaurant,4.0,699.0,ChIJm4dOMXin3zgRZNA6TDgVfTI,Taxila,restaurants
GHOSIA MAHRIA RESTAURENT,"Taxila-Haripur Rd, Usman Khattar, Punjab, QRV9+936, Taxila, Rawalpindi, Punjab, Pakistan",33.7934185,72.81764199999999,restaurant,4.1,20.0,ChIJfaQ0PsOl3zgR5q2ak-IltuQ,Taxila,restaurants
Touqeer Super Mall,"QR29+8PG, Taxila, Rawalpindi, Punjab, Pakistan",33.7508168,72.8193323,restaurant,4.2,10.0,ChIJG2wu4xak3zgRtwdfob8S67A,Taxila,restaurants
GRILL 9,"PRJ7+C47, Syed Sagheer Hussain Shah Rd, Hassan Colony Taxila, Rawalpindi, Punjab, Pakistan",33.7309607,72.8127291,pizza_restaurant,2.6,10.0,ChIJ387mH96j3zgR2mS3IyJ9iH4,Taxila,restaurants
Faisal Hills Restaurant,"PR53+5HF, Faisal Hills Taxila, Rawalpindi, Punjab, Pakistan",33.7079087,72.80402269999999,restaurant,4.8,4.0,ChIJu-SS5QWh3zgRbEceecCvK9M,Taxila,restaurants
Ghousia Restaurant,"PR2H+2V5, Main Peshawar Rd, Block A Multi Gardens B-17, Taxila, Rawalpindi, Islamabad Capital Territory, Pakistan",33.7000164,72.8297249,restaurant,3.6,35.0,ChIJQQXavbej3zgRZ-wQkFCCm6g,Taxila,restaurants
Dasi darbar restaurant,"1 Grand Trunk Rd, Multi Gardens B-17, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7064699,72.82055849999999,restaurant,5.0,1.0,ChIJZdbgOgCj3zgRQGahKzS4DsQ,Taxila,restaurants
Sky Garden Café,"5th Floor, Doha Emporium, FMC Multi Gardens, Multi Gardens B-17, Islamabad, Rawalpindi, Islamabad Capital Territory, Pakistan",33.6897097,72.81875459999999,restaurant,4.2,13.0,ChIJoamuaQCj3zgR0gHpuOxcyGs,Taxila,restaurants
New Shinwari hotel,"PRC4+4RP, Taxila, Rawalpindi, Punjab, Pakistan",33.7203303,72.8070683,restaurant,3.0,2.0,ChIJ4eZTGFOj3zgRzMDLTo6ug8s,Taxila,restaurants
Shahjahan cafe taxila,"PRW3+R4W, Taxila, Rawalpindi, Punjab, Pakistan",33.7471057,72.8028154,restaurant,5.0,2.0,ChIJg9S71_qn3zgRQ0EYUCtFVXE,Taxila,restaurants
PTDC,"PRW9+G2G, N-125, Taxila, Rawalpindi, Punjab, Pakistan",33.7463243,72.81758099999999,restaurant,3.6,32.0,ChIJk3tr8xCk3zgRKrSIJFxJ6PI,Taxila,restaurants
Damasquino Paradise Restaurant,"Hassan Colony Taxila, Rawalpindi, Punjab 47080, Pakistan",33.730064299999995,72.8100908,fast_food_restaurant,3.9,11.0,ChIJKxw-JtWj3zgRP216XPiiwls,Taxila,restaurants
Halwa puri special lahori Nashta,"PRQ2+MPV Special lahori Nashta, Taxila, Rawalpindi, Punjab, Pakistan",33.739225999999995,72.80178579999999,restaurant,4.4,8.0,ChIJQdGxy1Ol3zgR1AM6Viach2s,Taxila,restaurants
Food Mania,"Hussaini Chowk, opposite Minhaj Ul Qur'an School, Muhalla Majawar Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7499457,72.8148131,fast_food_restaurant,5.0,1.0,ChIJ35jnNJSl3zgR-T22WzV0pb0,Taxila,restaurants
Al-Madina Food Corner,"PRP9+H66, Railway Station - H I T Link Rd, Taxila, Rawalpindi, Punjab, Pakistan",33.7364101,72.8180011,fast_food_restaurant,5.0,1.0,ChIJs2aXdACl3zgRWuhq-eScIPI,Taxila,restaurants
Mehfil Restaurant Dumpukht,"Wah, Attock, Punjab, Pakistan",33.7504051,72.716081,restaurant,4.1,1209.0,ChIJywg253un3zgRgLRUwJsC1pw,Taxila,restaurants
MUGHALIA,"Railway Rd, near Royal Bakery, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7482482,72.8082665,fast_food_restaurant,3.5,4.0,ChIJGaTfqpml3zgRLzGXzjsWZD8,Taxila,restaurants
Javed Foods.,"Railway Station, Taxila, Rawalpindi, Punjab, Pakistan",33.7457279,72.813401,restaurant,5.0,4.0,ChIJEWk66I2l3zgRlWXL40fghQc,Taxila,restaurants
Mahadev family restaurant hotel and party plot,"school, opposite hp petrolpump, Taxila, Rawalpindi, Punjab, Pakistan",33.7462826,72.8397317,restaurant,,,ChIJLcP2uXul3zgRttHiSNHI37A,Taxila,restaurants
Hot & Spicy Restaurant,"QRC8+Q4M, HMC Colony, Taxila, Rawalpindi, Punjab, Pakistan",33.7719661,72.8152831,restaurant,1.0,2.0,ChIJj9cqAgCl3zgR5512jy5v_4U,Taxila,restaurants
Biryani House,"Al-Malik Plaza, PQPX+XPR, GT Rd, Faisal Shaheed Rd Chowk, Sarai Kala, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7374773,72.7992503,restaurant,4.0,1.0,ChIJY_10Jqmm3zgReoOU885kk50,Taxila,restaurants
Wah Foods and Catering Service,"QR57+JRX, Canal Link Road Taxila, Taxila, Rawalpindi, Punjab, Pakistan",33.7591149,72.8146173,indian_restaurant,3.0,1.0,ChIJh39xt2ul3zgRWmQzaqgswTY,Taxila,restaurants
Dhaba Hotel,"Faisal, QR54+3VG, Saqib Shaheed Rd, Taxila, Rawalpindi, Punjab 47080, Pakistan",33.7576825,72.8072102,restaurant,4.0,1.0,ChIJiWxmKiGk3zgREbPtHmP_GLw,Taxila,restaurants
